5.090000000000000000e+02,9.941623207021731190e+00,2.094465875998139381e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.660000000000000000e+02,1.788360643754294088e+01,2.322611643001437187e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.023000000000000000e+03,1.477228835468712020e+01,1.797897031530737877e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000000e+03,1.681031989587233610e+01,1.586924392729997635e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.537000000000000000e+03,2.252058391274004023e+01,1.952916979789733887e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.794000000000000000e+03,1.987871384241012152e+01,2.576766430586576462e+01,2.430000000000000000e+02,0.000000000000000000e+00
2.051000000000000000e+03,1.994072120173017026e+01,1.854886896908283234e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.308000000000000000e+03,1.851693754862793284e+01,1.971658825874328613e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.565000000000000000e+03,1.613826702836520965e+01,1.035742413625121117e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.822000000000000000e+03,1.268868197339551429e+01,9.779971309006214142e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.079000000000000000e+03,1.110113484061858635e+01,8.467754188925027847e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.336000000000000000e+03,8.556178897647418680e+00,6.390874353051185608e+01,0.000000000000000000e+00,2.500000000000000000e+02
3.593000000000000000e+03,6.914294991422425873e+00,1.125636457651853561e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.850000000000000000e+03,6.481187811716905500e+00,1.164756835252046585e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.107000000000000000e+03,4.537415697369376666e+00,6.342036794871091843e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.364000000000000000e+03,3.388076856286991401e+00,8.631639733910560608e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.621000000000000000e+03,3.602506456550188307e+00,6.935861892998218536e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.878000000000000000e+03,3.418177482519312527e+00,6.113243037834763527e+00,2.440000000000000000e+02,0.000000000000000000e+00
5.135000000000000000e+03,6.052071624261164295e+00,1.950617376342415810e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.392000000000000000e+03,7.357894339099296799e-01,1.414277915954589844e+02,2.460000000000000000e+02,7.500000000000000000e+01
5.649000000000000000e+03,3.670523327204429975e+00,9.853192552924156189e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.906000000000000000e+03,5.526617965154717815e+00,1.845052271708846092e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.163000000000000000e+03,1.741419456543467748e+00,4.866176214069128036e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.420000000000000000e+03,4.345191516192228320e+00,5.588012073189020157e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.677000000000000000e+03,4.275271028150226194e+00,8.988219279795885086e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.934000000000000000e+03,5.299621222403660958e+00,9.865578375756740570e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.191000000000000000e+03,4.882174611087623184e+00,1.277963312342762947e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.448000000000000000e+03,6.183953766601463009e+00,4.294069096446037292e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.705000000000000000e+03,3.765284882036548986e+00,1.143658659979701042e+01,6.000000000000000000e+01,0.000000000000000000e+00
7.962000000000000000e+03,4.935866693877122735e+00,1.474227659776806831e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.219000000000000000e+03,4.028451284348256500e+00,4.399598068743944168e+01,3.500000000000000000e+01,0.000000000000000000e+00
8.476000000000000000e+03,1.239603905189080812e+00,4.744540252909064293e+01,9.800000000000000000e+01,2.150000000000000000e+02
8.733000000000000000e+03,7.573609761271733021e+00,6.338246062397956848e+00,1.010000000000000000e+02,0.000000000000000000e+00
8.990000000000000000e+03,6.768488235362991823e+00,3.089228720590472221e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.247000000000000000e+03,3.120158247382873284e+00,4.480770654976367950e+00,1.140000000000000000e+02,0.000000000000000000e+00
9.504000000000000000e+03,8.663698295321392351e+00,7.326761327683925629e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.761000000000000000e+03,4.751035845561616178e+00,4.278650872409343719e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.001800000000000000e+04,1.614447248160679749e+01,1.072293106094002724e+01,0.000000000000000000e+00,0.000000000000000000e+00
