2.580000000000000000e+02,2.355821309904772534e+03,1.792929792031645775e+01,2.453710482656755176e-01,2.896911959616626508e-01,2.212653568879458243e-01,2.212653568879458243e-01
5.150000000000000000e+02,1.483739252237623987e+04,9.705283221602439880e+01,1.055181236801923661e-01,4.333922592324569527e-04,2.429035627811025055e-01,2.429035627811025055e-01
