1.074400000000000000e+04,5.684358975660618540e+00,3.647834199352202766e+00
2.074400000000000000e+04,9.736646339827858654e+00,1.918962162392833548e+01
3.074400000000000000e+04,3.438329192334906281e+01,1.625373825179200793e+01
4.074400000000000000e+04,3.775376703945194379e+01,3.817517131475265302e+01
5.074400000000000000e+04,6.265036784641234391e+01,8.318694917348969398e+01
6.074400000000000000e+04,1.178102604618767089e+02,1.371670987055018429e+02
7.074400000000000000e+04,2.162308797611399882e+02,1.423480445362241937e+02
8.074400000000000000e+04,2.445044010332364337e+01,7.406819086698314436e+01
9.074400000000000000e+04,9.467394294136323651e+01,1.601169120397697156e+02
1.007440000000000000e+05,2.053801089365335883e+02,6.332852614950425618e+01
1.107440000000000000e+05,1.805983889387217403e+02,2.149822632691480635e+02
1.207440000000000000e+05,2.443083249064110589e+02,2.508349068223566007e+02
1.307440000000000000e+05,2.453749185095720122e+02,2.437830276171505091e+02
1.407440000000000000e+05,2.680917213775184678e+02,2.474615676905141584e+02
1.507440000000000000e+05,2.517848982308668155e+02,2.911117981595683091e+02
1.607440000000000000e+05,2.913074616811556439e+02,1.364507022422990303e+02
1.707440000000000000e+05,2.824653057221801760e+02,2.593579634745618705e+02
1.807440000000000000e+05,2.733557352062805990e+02,3.017242096045851554e+02
1.907440000000000000e+05,2.992387184403135052e+02,2.970689435635403015e+02
2.007440000000000000e+05,3.011518935403556156e+02,3.363163732074644372e+02
2.107440000000000000e+05,3.166750826893576800e+02,2.952101587909959335e+02
2.207440000000000000e+05,2.994891472163814115e+02,3.409901516094506633e+02
2.307440000000000000e+05,3.072734691587028806e+02,3.168717588878245692e+02
2.407440000000000000e+05,3.353629632342666582e+02,3.279213199361736883e+02
2.507440000000000000e+05,3.195752763408784176e+02,3.269037342974157241e+02
2.607440000000000000e+05,3.327423112646720256e+02,3.321284399830667553e+02
2.707440000000000000e+05,3.475631345324507606e+02,3.129789999362408253e+02
2.807440000000000000e+05,3.221598169752984404e+02,3.421458330379361428e+02
2.907440000000000000e+05,3.807874649681581900e+02,3.515827781643967000e+02
3.007440000000000000e+05,3.277822742694158933e+02,3.654511370760415048e+02
3.107440000000000000e+05,3.600180943011918657e+02,3.569859182515031080e+02
3.207440000000000000e+05,3.840578421144273875e+02,3.711077649178679962e+02
3.307440000000000000e+05,3.694307868983743788e+02,3.556524057543259687e+02
3.407440000000000000e+05,3.733933556219986372e+02,3.305180378842972573e+02
3.507440000000000000e+05,3.779846355912117133e+02,3.899352453503234983e+02
3.607440000000000000e+05,3.567265979305037717e+02,3.687639410588534474e+02
3.707440000000000000e+05,3.760036594431573462e+02,3.897215076227591908e+02
3.807440000000000000e+05,3.701457219694950140e+02,3.748997381031233544e+02
3.907440000000000000e+05,3.453670059714100944e+02,3.663007762812381998e+02
4.007440000000000000e+05,3.881393404313947713e+02,3.171805873685003121e+02
4.107440000000000000e+05,3.492894110195576332e+02,3.515684332402253176e+02
4.207440000000000000e+05,3.671369022880183479e+02,3.748790651557395108e+02
4.307440000000000000e+05,3.647535878842656984e+02,3.406569729600643086e+02
4.407440000000000000e+05,3.215607745406511526e+02,3.599732200270086651e+02
4.507440000000000000e+05,3.658694715448158945e+02,4.123093384665791064e+02
4.607440000000000000e+05,3.918154188575837793e+02,3.731696035665573845e+02
4.707440000000000000e+05,3.731529962679035179e+02,3.660906530105508523e+02
4.807440000000000000e+05,3.923437874356324642e+02,4.025169609648024220e+02
4.907440000000000000e+05,3.942637684296707903e+02,3.878566171631430848e+02
5.007440000000000000e+05,3.886857340663020182e+02,3.906730515194487907e+02
5.107440000000000000e+05,3.759137383899389988e+02,3.717326380662969427e+02
5.207440000000000000e+05,4.017895554512359126e+02,4.363179707487655037e+02
5.307440000000000000e+05,2.310135181936232414e+02,4.122784870037622227e+02
5.407440000000000000e+05,3.647027959743731458e+02,3.840438319683760824e+02
5.507440000000000000e+05,4.466136506690766055e+02,1.634035867090819067e+02
5.607440000000000000e+05,4.051827650750796010e+02,4.107476996730156884e+02
5.707440000000000000e+05,4.756063632656511686e+02,4.338304720007118362e+02
5.807440000000000000e+05,4.024717822201702688e+02,4.534735598528338869e+02
5.907440000000000000e+05,4.651225685169948747e+02,4.566982918631683788e+02
6.007440000000000000e+05,4.002638231031553460e+02,3.998120281279453820e+02
6.107440000000000000e+05,4.467919272067133534e+02,4.329178596462883206e+02
6.207440000000000000e+05,4.603183210524389324e+02,4.762935390735900114e+02
6.307440000000000000e+05,4.705294320934190182e+02,4.664593135673949291e+02
6.407440000000000000e+05,4.873851542938883767e+02,4.634215977791284331e+02
6.507440000000000000e+05,4.590445197730136897e+02,4.974220463930614073e+02
6.607440000000000000e+05,4.622145700285816474e+02,4.896279079908635481e+02
